product_id,brand,product_type,ram,storage,color,condition,warranty,merchant_code,merchant_badge,merchant_city,merchant_province,cod,price,daily_view,total_sold
F1385,xiaomi,xiaomi redmi note 8,4.0,64,unknown,new,yes,905.0,PM,kota administrasi jakarta pusat,jakarta,False,2200000,8,235
F1387,xiaomi,xiaomi redmi note 8,4.0,64,blue,new,unknown,1657.0,PM,kota surabaya,jawa timur,False,2157500,6,33
F1388,xiaomi,xiaomi redmi note 8,4.0,64,blue,new,yes,45.0,PM,kota pekanbaru,riau,False,2095000,22,267
F139,apple,apple iphone 11 pro max,4.0,256,green,new,unknown,285.0,RM,kota administrasi jakarta pusat,jakarta,False,23999000,46,84
F1390,xiaomi,xiaomi redmi note 8,4.0,64,unknown,new,yes,1799.0,PM,kab. sidoarjo,jawa timur,False,2125000,107,837
F1394,xiaomi,xiaomi redmi note 8,4.0,64,unknown,new,yes,2319.0,PM,kota tangerang selatan,banten,False,2111999,27,109
F1396,xiaomi,xiaomi redmi note 8,4.0,64,unknown,new,yes,1765.0,PM,kota administrasi jakarta selatan,jakarta,False,2190000,52,4
F1399,xiaomi,xiaomi mi a1 (mi 5x),6.0,64,black,new,unknown,2332.0,PM,kota administrasi jakarta timur,jakarta,False,3999000,73,83
F14,realme,realme c2,3.0,32,unknown,new,yes,15.0,RM,kota administrasi jakarta barat,jakarta,False,1635000,239,894
F1400,xiaomi,xiaomi mi a1 (mi 5x),4.0,64,unknown,new,yes,1346.0,PM,kota bogor,jakarta,False,2000000,8,23
F1402,huawei,huawei p8 lite ,2.0,16,unknown,new,yes,2339.0,PM,kota administrasi jakarta barat,jakarta,True,945000,13,6
F1403,samsung,samsung galaxy c9 pro,6.0,64,unknown,new,unknown,2340.0,PM,kota malang,jawa timur,False,4475000,2,44
F1404,xiaomi,xiaomi mi note 10 pro,8.0,256,black,new,yes,2348.0,PM,kota tangerang selatan,banten,False,7690000,79,74
F1408,asus,asus  6 ,6.0,128,silver,new,unknown,1427.0,PM,kota administrasi jakarta barat,jakarta,False,7195000,1509,140
F1409,samsung,samsung galaxy a2 core,1.0,8,unknown,new,yes,1269.0,PM,kab. tangerang,banten,False,1019000,8,75
F141,apple,apple iphone 11 pro max,4.0,512,gold,new,unknown,6.0,RM,kota batam,kepulauan riau,False,23300000,8,12
F1410,samsung,samsung galaxy note fe,8.0,512,blue,new,unknown,2357.0,PM,kota administrasi jakarta utara,jakarta,False,9088000,58,12
F1411,samsung,samsung galaxy s6 edge,3.0,64,unknown,new,unknown,2358.0,PM,kota administrasi jakarta utara,jakarta,False,2650000,125,6
F1412,asus,asus  5z ,8.0,128,blue,new,unknown,1904.0,PM,kota tangerang,jakarta,False,7000000,239,379
F1413,samsung,samsung galaxy xcover 4,2.0,16,black,new,yes,1372.0,PM,kota surabaya,jawa timur,False,1269999,84,51
F1415,xiaomi,xiaomi redmi note 5 pro,4.0,64,unknown,new,unknown,2369.0,PM,kota medan,sumatera utara,False,3000000,27,356
F1417,xiaomi,xiaomi redmi note 6 pro,6.0,128,black,new,yes,2223.0,PM,kab. lamongan,jawa timur,False,3548900,12,670
F1418,xiaomi,xiaomi redmi note 8 pro,6.0,64,unknown,new,unknown,1389.0,PM,kab. banyumas,jawa tengah,False,4000000,10,773
F142,apple,apple iphone 11 pro max,4.0,256,green,new,unknown,355.0,RM,kota administrasi jakarta barat,jakarta,False,23300000,53,4
F1420,xiaomi,xiaomi redmi note 8 pro,4.0,128,gray,new,unknown,2231.0,PM,kota pekalongan,jawa tengah,False,3625000,1,36
F1422,xiaomi,xiaomi redmi note 8 pro,6.0,128,unknown,new,yes,2380.0,PM,kota administrasi jakarta barat,jakarta,False,3192000,392,249
F1423,xiaomi,xiaomi redmi note 8 pro,6.0,64,unknown,new,yes,1297.0,PM,kab. mojokerto,jawa timur,False,3030000,1,38
F1424,xiaomi,xiaomi redmi note 8 pro,6.0,64,gray,new,yes,1464.0,PM,kab. bekasi,jawa barat,False,2960000,47,18
F1425,xiaomi,xiaomi redmi note 8 pro,6.0,128,blue,new,unknown,1428.0,PM,kota bogor,jakarta,False,3330000,22,63
F1426,xiaomi,xiaomi redmi note 8 pro,6.0,128,white,new,yes,2308.0,PM,kota tangerang selatan,banten,False,3314000,12,66
F1427,xiaomi,xiaomi redmi note 8 pro,6.0,128,unknown,new,yes,1315.0,PM,kota administrasi jakarta pusat,jakarta,False,3340000,45,38
F1428,xiaomi,xiaomi redmi note 8 pro,6.0,128,black,new,yes,1230.0,PM,kota medan,sumatera utara,False,3338000,47,310
F1429,xiaomi,xiaomi redmi note 8 pro,6.0,128,white,new,unknown,1466.0,PM,kota administrasi jakarta pusat,jakarta,False,3375000,14,10
F143,apple,apple iphone 11 pro max,4.0,256,gold,new,unknown,579.0,RM,kota administrasi jakarta selatan,jakarta,False,23999000,9,18
F1430,xiaomi,xiaomi redmi note 8 pro,6.0,128,green,new,unknown,1931.0,PM,kota administrasi jakarta timur,jakarta,False,3350000,2,122
F1433,xiaomi,xiaomi redmi note 8 pro,6.0,128,green,new,unknown,1847.0,PM,kota tangerang,jakarta,False,3340000,46,903
F1435,xiaomi,xiaomi redmi note 8 pro,6.0,64,gray,new,yes,2186.0,PM,kota administrasi jakarta pusat,jakarta,False,2945000,65,43
F1436,xiaomi,xiaomi redmi note 8 pro,6.0,128,gray,new,yes,2383.0,PM,kab. tangerang,banten,False,3475000,25,30
F1437,xiaomi,xiaomi redmi note 8 pro,6.0,128,gray,new,yes,1077.0,PM,kota denpasar,bali,False,3325000,21,88
F1438,xiaomi,xiaomi redmi note 8 pro,6.0,64,gray,new,yes,1230.0,PM,kota medan,sumatera utara,False,2958000,148,517
F1439,xiaomi,xiaomi redmi note 8 pro,6.0,128,green,new,unknown,1380.0,PM,kota tangerang,jakarta,False,3310000,17,34
F1440,xiaomi,xiaomi redmi note 8 pro,6.0,64,gray,new,unknown,1380.0,PM,kota tangerang,jakarta,False,2935000,56,33
F1441,xiaomi,xiaomi redmi note 8 pro,6.0,128,unknown,new,yes,2384.0,PM,kab. sidoarjo,jawa timur,False,3349000,37,238
F1442,xiaomi,xiaomi redmi note 8 pro,6.0,64,gray,new,yes,1459.0,PM,kota tangerang selatan,banten,False,2960000,26,22
F1443,xiaomi,xiaomi redmi note 8 pro,6.0,64,gray,new,yes,2385.0,PM,kota administrasi jakarta selatan,jakarta,False,2925000,9,27
F1444,xiaomi,xiaomi redmi note 8 pro,6.0,128,unknown,new,unknown,2387.0,PM,kota surabaya,jawa timur,False,3349000,5,28
F1445,xiaomi,xiaomi redmi note 8 pro,6.0,128,white,new,yes,2299.0,PM,kota yogyakarta,yogyakarta,False,3663000,10,186
F1446,xiaomi,xiaomi redmi note 8 pro,6.0,64,gray,new,unknown,930.0,PM,kota bekasi,jakarta,False,2930000,5,46
F1447,xiaomi,xiaomi redmi note 8 pro,6.0,128,green,new,yes,2388.0,PM,kota administrasi jakarta selatan,jakarta,False,3129000,122,118
F1448,xiaomi,xiaomi redmi note 8 pro,6.0,128,unknown,new,unknown,2389.0,PM,kota malang,jawa timur,False,3449000,9,165
F1449,xiaomi,xiaomi redmi note 8 pro,6.0,64,gray,new,yes,1376.0,PM,kota semarang,jawa tengah,False,3289000,19,208
F1450,xiaomi,xiaomi redmi note 8 pro,6.0,128,blue,new,yes,2390.0,PM,kota administrasi jakarta pusat,jakarta,False,3500000,5,52
F1451,xiaomi,xiaomi redmi note 8 pro,6.0,128,green,new,yes,1376.0,PM,kota semarang,jawa tengah,False,3500000,15,311
F1452,xiaomi,xiaomi redmi note 8 pro,6.0,64,unknown,new,unknown,1104.0,PM,kota semarang,jawa tengah,False,3200000,41,294
F1453,xiaomi,xiaomi redmi note 8 pro,6.0,128,unknown,new,yes,2391.0,PM,kota bandung,jawa barat,False,4000000,16,327
F1454,xiaomi,xiaomi redmi note 8 pro,6.0,128,unknown,new,unknown,1104.0,PM,kota semarang,jawa tengah,False,3450000,7,190
F1456,xiaomi,xiaomi redmi note 8 pro,6.0,64,gray,new,yes,2393.0,PM,kota administrasi jakarta selatan,jakarta,False,2910000,75,123
F1457,xiaomi,xiaomi redmi note 8 pro,6.0,128,unknown,new,unknown,926.0,PM,kota administrasi jakarta pusat,jakarta,False,3325000,336,34
F1458,xiaomi,xiaomi redmi note 8 pro,6.0,64,unknown,new,yes,2394.0,PM,kab. kulon progo,yogyakarta,False,3000000,15,37
F1459,xiaomi,xiaomi redmi note 8 pro,6.0,64,unknown,new,yes,2395.0,PM,kab. indramayu,jawa barat,False,3490000,3,314
F146,apple,apple iphone 11 pro max,4.0,64,white,new,unknown,581.0,RM,kota batam,kepulauan riau,False,16700000,16,10
F1461,xiaomi,xiaomi redmi note 8 pro,6.0,128,green,new,yes,2396.0,PM,kab. karanganyar,jawa tengah,False,3550000,3,264
F1462,xiaomi,xiaomi redmi note 8 pro,6.0,128,green,new,unknown,2265.0,PM,kota semarang,jawa tengah,False,3850000,38,285
F1464,xiaomi,xiaomi redmi note 8 pro,6.0,128,unknown,new,unknown,2305.0,PM,kota administrasi jakarta selatan,jakarta,False,3350000,7,108
F1465,xiaomi,xiaomi redmi note 8 pro,6.0,128,gray,new,yes,1286.0,PM,kota administrasi jakarta utara,jakarta,False,3350000,71,216
F1466,xiaomi,xiaomi redmi note 8 pro,6.0,64,gray,new,yes,1868.0,PM,kota surabaya,jawa timur,False,2974500,68,10
F1467,xiaomi,xiaomi redmi note 8 pro,6.0,64,gray,new,yes,2397.0,PM,kota tangerang,jakarta,False,3199000,12,37
F1468,xiaomi,xiaomi redmi note 8 pro,6.0,128,gray,new,yes,2398.0,PM,kota surabaya,jawa timur,False,3425500,15,94
F1469,xiaomi,xiaomi redmi note 8 pro,6.0,128,green,new,yes,1451.0,PM,kota administrasi jakarta utara,jakarta,False,3325000,37,320
F147,apple,apple iphone 11 pro max,4.0,256,green,new,unknown,384.0,RM,kota batam,kepulauan riau,False,22000000,2,9
F1470,xiaomi,xiaomi redmi note 8 pro,6.0,64,unknown,new,unknown,917.0,PM,kota bandung,jawa barat,False,3049000,126,150
F1471,xiaomi,xiaomi redmi note 8 pro,6.0,64,white,new,yes,2399.0,PM,kab. bekasi,jawa barat,False,3029000,28,19
F1473,xiaomi,xiaomi redmi note 8 pro,6.0,128,unknown,new,yes,2226.0,PM,kota administrasi jakarta utara,jakarta,False,3375000,6,1
F1474,xiaomi,xiaomi redmi note 8 pro,6.0,64,blue,new,yes,1396.0,PM,kota denpasar,bali,False,2955000,36,87
F1475,xiaomi,xiaomi redmi note 8 pro,6.0,128,white,new,unknown,2400.0,PM,kab. bojonegoro,jawa timur,False,3650000,3,19
F1477,xiaomi,xiaomi redmi note 8 pro,6.0,64,green,new,yes,2401.0,PM,kab. sleman,yogyakarta,False,3350000,2,26
F1478,xiaomi,xiaomi redmi note 8 pro,6.0,64,black,new,yes,2293.0,PM,kota medan,sumatera utara,False,2900000,77,408
F1479,xiaomi,xiaomi redmi note 8 pro,6.0,64,black,new,yes,1845.0,PM,kab. sleman,yogyakarta,False,2979000,21,27
F148,apple,apple iphone 11 pro max,4.0,512,green,new,unknown,285.0,RM,kota administrasi jakarta pusat,jakarta,False,27499000,49,21
F1480,xiaomi,xiaomi redmi note 8 pro,6.0,128,unknown,new,unknown,902.0,PM,kota administrasi jakarta barat,jakarta,False,3650000,13,62
F1481,xiaomi,xiaomi redmi note 8 pro,6.0,128,green,new,unknown,1735.0,PM,kota administrasi jakarta barat,jakarta,False,3530000,99,587
F1482,xiaomi,xiaomi redmi note 8 pro,6.0,64,blue,new,unknown,971.0,PM,kota bekasi,jakarta,False,2929000,132,36
F1483,xiaomi,xiaomi redmi note 8 pro,6.0,128,gray,new,yes,1275.0,PM,kota administrasi jakarta pusat,jakarta,False,3349000,10,38
F1484,xiaomi,xiaomi redmi note 8 pro,6.0,64,unknown,new,unknown,918.0,PM,kota administrasi jakarta barat,jakarta,False,2940000,51,4
F1485,xiaomi,xiaomi redmi note 8 pro,6.0,64,green,new,unknown,1380.0,PM,kota tangerang,jakarta,False,2935000,36,31
F1486,xiaomi,xiaomi redmi note 8 pro,6.0,128,blue,new,yes,2392.0,PM,kota depok,jakarta,False,3325000,741,1381
F1488,xiaomi,xiaomi redmi note 8 pro,6.0,64,unknown,new,yes,1298.0,PM,kab. sidoarjo,jawa timur,False,3299000,14,167
F149,apple,apple iphone 11 pro max,4.0,64,green,new,unknown,285.0,RM,kota administrasi jakarta pusat,jakarta,False,21649000,28,24
F1491,xiaomi,xiaomi redmi note 8 pro,6.0,128,gray,new,yes,1396.0,PM,kota denpasar,bali,False,3334000,11,59
F1493,xiaomi,xiaomi redmi note 8 pro,6.0,64,green,new,yes,1096.0,PM,kota tangerang,jakarta,False,3010000,10,128
F1494,xiaomi,xiaomi redmi note 8 pro,6.0,128,unknown,new,yes,1378.0,PM,kota administrasi jakarta pusat,jakarta,False,3330000,32,42
F1496,xiaomi,xiaomi redmi note 8 pro,6.0,128,blue,new,yes,2393.0,PM,kota tangerang,jakarta,False,3299000,8,39
F1497,xiaomi,xiaomi redmi note 8 pro,6.0,64,unknown,new,unknown,1037.0,PM,kota administrasi jakarta barat,jakarta,False,3500000,8,264
F1498,xiaomi,xiaomi redmi note 8 pro,6.0,128,gray,new,yes,2360.0,PM,kota administrasi jakarta timur,jakarta,False,3485000,26,146
F1499,xiaomi,xiaomi redmi note 8 pro,6.0,128,green,new,yes,2018.0,PM,kab. jember,jawa timur,False,3399000,6,66
F15,realme,realme x,8.0,128,unknown,new,yes,15.0,RM,kota administrasi jakarta barat,jakarta,False,3573000,681,275
F150,apple,apple iphone 11 pro max,4.0,64,gray,new,unknown,378.0,RM,kota bandung,jawa barat,False,20199000,10,3
F1500,xiaomi,xiaomi redmi note 8 pro,6.0,128,unknown,new,yes,2403.0,PM,kota medan,sumatera utara,False,3314000,33,100
F1501,xiaomi,xiaomi redmi note 8 pro,6.0,128,unknown,new,yes,1148.0,PM,kota administrasi jakarta timur,jakarta,False,3385000,105,1279
F1503,xiaomi,xiaomi redmi note 8 pro,6.0,64,white,new,unknown,2405.0,PM,kab. purbalingga,jawa tengah,False,4000000,3,46
F1504,xiaomi,xiaomi redmi note 8 pro,6.0,128,unknown,new,unknown,957.0,PM,kota administrasi jakarta pusat,jakarta,False,3450000,12,279
F1505,xiaomi,xiaomi redmi note 8 pro,6.0,128,gray,new,yes,2397.0,PM,kota tangerang,jakarta,False,3499000,45,177
F1506,xiaomi,xiaomi redmi note 8 pro,6.0,64,unknown,new,unknown,2220.0,PM,kota bandung,jawa barat,False,2999000,3,9
F1507,xiaomi,xiaomi redmi note 8 pro,6.0,64,unknown,new,yes,2012.0,PM,kota malang,jawa timur,False,3100000,5,26
F1508,xiaomi,xiaomi redmi note 8 pro,6.0,128,unknown,new,yes,2275.0,PM,kota medan,sumatera utara,False,3300000,21,34
F1509,xiaomi,xiaomi redmi note 8 pro,6.0,64,green,new,yes,1451.0,PM,kota administrasi jakarta pusat,jakarta,False,2940000,184,1135
F151,apple,apple iphone 11 pro max,4.0,512,gray,new,unknown,578.0,RM,kota administrasi jakarta selatan,jakarta,False,22700000,7,3
F1510,xiaomi,xiaomi redmi note 8 pro,6.0,128,green,new,yes,1901.0,PM,kota administrasi jakarta pusat,jakarta,False,3599000,1,24
F1511,xiaomi,xiaomi redmi note 8 pro,6.0,128,unknown,new,unknown,921.0,PM,kota administrasi jakarta pusat,jakarta,False,3950000,1,28
F1512,xiaomi,xiaomi redmi note 8 pro,6.0,64,gray,new,yes,1286.0,PM,kota administrasi jakarta utara,jakarta,False,2950000,345,96
F1514,xiaomi,xiaomi redmi note 8 pro,6.0,64,unknown,new,yes,2407.0,PM,kota surabaya,jawa timur,False,3350900,3,51
F1515,xiaomi,xiaomi redmi note 8 pro,6.0,64,unknown,new,yes,2128.0,PM,kota tangerang selatan,banten,False,3150000,1,12
F1516,xiaomi,xiaomi redmi note 8 pro,6.0,128,green,new,yes,1464.0,PM,kab. bekasi,jawa barat,False,3369000,106,19
F1518,xiaomi,xiaomi redmi note 8 pro,6.0,64,unknown,new,unknown,1379.0,PM,kota surakarta,jawa tengah,False,2999000,12,17
F1519,xiaomi,xiaomi redmi note 8 pro,6.0,128,unknown,new,unknown,1846.0,PM,kota semarang,jawa tengah,False,3500000,10,310
F152,apple,apple iphone 11 pro max,4.0,512,unknown,new,unknown,742.0,RM,kota makassar,sulawesi selatan,False,30000000,2,3
F1520,xiaomi,xiaomi redmi note 8 pro,6.0,128,unknown,new,unknown,952.0,PM,kota administrasi jakarta timur,jakarta,False,3399000,9,146
F1521,xiaomi,xiaomi redmi note 8 pro,6.0,128,green,new,yes,2406.0,PM,kab. bantul,yogyakarta,False,3650000,7,15
F1523,samsung,samsung galaxy a7 ,4.0,64,unknown,new,yes,879.0,PM,kota administrasi jakarta utara,jakarta,False,2699000,43,83
F1524,xiaomi,xiaomi black shark 2 pro,12.0,128,black,new,unknown,2421.0,PM,kota administrasi jakarta timur,jakarta,False,7999000,68,17
F1525,asus,asus rog phone ii ,8.0,128,black,new,unknown,2268.0,PM,kota administrasi jakarta selatan,jakarta,False,8745000,32,22
F1526,asus,asus rog phone ii ,8.0,128,black,new,yes,1230.0,PM,kota medan,sumatera utara,False,8688000,385,124
F1527,asus,asus rog phone ii ,8.0,128,black,new,yes,2423.0,PM,kota administrasi jakarta pusat,jakarta,False,8700000,153,76
F1528,asus,asus rog phone ii ,8.0,128,black,new,yes,1275.0,PM,kota administrasi jakarta pusat,jakarta,False,8699000,92,33
F1529,asus,asus rog phone ii ,8.0,128,black,new,unknown,2309.0,PM,kota administrasi jakarta selatan,jakarta,False,8740000,31,23
F153,apple,apple iphone 11 pro max,4.0,256,green,new,unknown,579.0,RM,kota administrasi jakarta selatan,jakarta,False,24500000,14,12
F1530,asus,asus rog phone ii ,8.0,128,unknown,new,yes,1383.0,PM,kota administrasi jakarta pusat,jakarta,False,8690000,15155,281
F1531,asus,asus  3 max ,3.0,32,unknown,new,yes,1148.0,PM,kota administrasi jakarta timur,jakarta,False,1350000,308,127
F1533,samsung,samsung galaxy note 10 lite,8.0,256,unknown,new,unknown,2438.0,PM,kota administrasi jakarta barat,jakarta,False,12399000,162,31
F1534,samsung,samsung galaxy note 10 lite,8.0,256,pink,new,yes,2439.0,PM,kota administrasi jakarta utara,jakarta,False,11350000,720,116
F1535,asus,asus  max (m2) ,4.0,64,unknown,new,yes,2442.0,PM,kota administrasi jakarta timur,jakarta,False,1669900,49,16
F1536,asus,asus  max (m2) ,4.0,64,blue,new,yes,1901.0,PM,kota administrasi jakarta pusat,jakarta,False,1695000,185,110
F1537,asus,asus  live (l1) ,3.0,16,black,new,unknown,1383.0,PM,kota administrasi jakarta pusat,jakarta,True,779000,48,15
F1538,asus,asus  4 max pro ,3.0,32,unknown,new,unknown,2450.0,PM,kota medan,sumatera utara,False,2450000,20,393
F1539,xiaomi,xiaomi mi a2 lite (redmi 6 pro),4.0,64,unknown,new,yes,1321.0,PM,kota administrasi jakarta utara,jakarta,False,1469000,9,30
F1540,xiaomi,xiaomi mi a2 lite (redmi 6 pro),4.0,64,unknown,new,yes,1909.0,PM,kota medan,sumatera utara,False,2650000,16,162
F1541,xiaomi,xiaomi mi a2 lite (redmi 6 pro),4.0,64,unknown,new,unknown,1656.0,PM,kota surakarta,jawa tengah,False,1455000,24,42
F1542,xiaomi,xiaomi mi a2 lite (redmi 6 pro),3.0,32,yellow,new,unknown,1054.0,PM,kota administrasi jakarta pusat,jakarta,False,1425000,41,364
F1543,xiaomi,xiaomi mi a2 lite (redmi 6 pro),4.0,64,blue,new,yes,1147.0,PM,kota administrasi jakarta pusat,jakarta,False,1775000,72,34
F1544,xiaomi,xiaomi mi a2 lite (redmi 6 pro),4.0,8,unknown,new,unknown,1764.0,PM,kab. sidoarjo,jawa timur,False,1649000,17,207
F1545,xiaomi,xiaomi mi a2 lite (redmi 6 pro),4.0,64,unknown,new,yes,2461.0,PM,kota administrasi jakarta selatan,jakarta,False,1565000,9,44
F1546,asus,asus  3 deluxe 5.5 ,4.0,32,unknown,new,unknown,2466.0,PM,kota medan,sumatera utara,False,1300000,32,24
F1547,asus,asus  max pro (m2) ,4.0,64,unknown,new,unknown,2470.0,PM,kab. pemalang,jawa tengah,False,3999900,10,303
F1548,xiaomi,xiaomi redmi 5 plus (redmi note 5),2.0,16,unknown,new,unknown,1722.0,PM,kota administrasi jakarta pusat,jakarta,True,965000,246,60
F1549,xiaomi,xiaomi redmi 5 plus (redmi note 5),3.0,32,unknown,new,unknown,2480.0,PM,kab. indramayu,jawa barat,False,1993000,15,1817
F1550,xiaomi,xiaomi redmi 5 plus (redmi note 5),4.0,64,blue,new,unknown,2482.0,PM,kota administrasi jakarta barat,jakarta,False,3000000,20,106
F1551,xiaomi,xiaomi redmi note 5 ai dual camera,4.0,64,black,new,unknown,2485.0,PM,kota tangerang,jakarta,False,1675000,181,42
F1552,xiaomi,xiaomi redmi note 5 ai dual camera,6.0,64,green,new,yes,2486.0,PM,kota malang,jawa timur,False,3095000,14,21
F1553,asus,asus  max pro (m1) /,3.0,32,unknown,new,unknown,2482.0,PM,kota administrasi jakarta barat,jakarta,False,1976000,9,160
F1556,oppo,oppo a7,3.0,64,yellow,new,yes,876.0,PM,kota administrasi jakarta barat,jakarta,False,2049900,3,55
F1557,oppo,oppo a7,4.0,64,yellow,new,yes,876.0,PM,kota administrasi jakarta barat,jakarta,False,2049900,28,559
F1558,oppo,oppo a9,8.0,128,unknown,new,yes,1031.0,PM,kota medan,sumatera utara,False,3499000,299,64
F156,xiaomi,xiaomi redmi note 8 pro,6.0,64,unknown,new,yes,47.0,RM,kota administrasi jakarta barat,jakarta,False,2900000,3597,1657
F1562,oppo,oppo a9,8.0,128,unknown,new,yes,27.0,PM,kota surabaya,jawa timur,False,3175000,35,48
F1563,oppo,oppo a9,8.0,128,white,new,unknown,931.0,PM,kota administrasi jakarta timur,jakarta,False,3465000,75,155
F1566,oppo,oppo a9,8.0,128,purple,new,unknown,1408.0,PM,kota surabaya,jawa timur,False,3400000,13,22
F1569,oppo,oppo a9,8.0,128,unknown,new,yes,1413.0,PM,kota bekasi,jakarta,False,3335000,29,100
F157,xiaomi,xiaomi redmi note 8 pro,6.0,64,unknown,new,yes,15.0,RM,kota administrasi jakarta barat,jakarta,False,2934000,896,263
F1570,oppo,oppo a9,8.0,128,white,new,yes,978.0,PM,kab. tangerang,banten,False,3330000,164,216
F1572,oppo,oppo a9,8.0,128,unknown,new,yes,9.0,PM,kota administrasi jakarta utara,jakarta,False,3400000,6,11
F1573,oppo,oppo a9,8.0,128,unknown,new,yes,1083.0,PM,kota administrasi jakarta selatan,jakarta,False,3498999,2,30
F1574,oppo,oppo f5,4.0,32,unknown,new,yes,994.0,PM,kota administrasi jakarta barat,jakarta,False,1399000,854,170
F1575,oppo,oppo f5,4.0,32,black,new,unknown,2525.0,PM,kota administrasi jakarta barat,jakarta,False,1499000,273,24
F1576,vivo,vivo s1,4.0,128,green,new,unknown,1290.0,PM,kota administrasi jakarta utara,jakarta,False,2777000,2,38
F1577,vivo,vivo s1,4.0,128,blue,new,yes,876.0,PM,kota administrasi jakarta barat,jakarta,False,2589900,56,121
F1578,vivo,vivo s1,4.0,128,unknown,new,yes,1321.0,PM,kota administrasi jakarta utara,jakarta,False,2625000,37,30
F1579,vivo,vivo v9,4.0,64,black,new,yes,951.0,PM,kota administrasi jakarta timur,jakarta,False,2250000,110,144
F158,xiaomi,xiaomi redmi note 8 pro,6.0,64,gray,new,unknown,759.0,RM,kota bandung,jawa barat,False,3100000,10,131
F1581,oppo,oppo a1k,2.0,32,black,new,yes,1409.0,PM,kota administrasi jakarta pusat,jakarta,False,1639000,2,335
F1582,oppo,oppo a1k,2.0,32,red,new,unknown,1199.0,PM,kota bandung,jawa barat,False,1669999,3,13
F1583,oppo,oppo a1k,2.0,32,black,new,yes,949.0,PM,kota tangerang selatan,banten,False,1569999,68,467
F1584,oppo,oppo a37,2.0,16,black,new,unknown,939.0,PM,kota administrasi jakarta barat,jakarta,False,1400000,21,148
F1585,oppo,oppo a37,2.0,16,black,new,unknown,941.0,PM,kota administrasi jakarta barat,jakarta,True,890000,147,147
F1586,oppo,oppo a37,2.0,16,unknown,new,unknown,943.0,PM,kota administrasi jakarta barat,jakarta,True,886000,153,518
F1588,oppo,oppo a37,2.0,16,black,new,yes,989.0,PM,kota administrasi jakarta barat,jakarta,True,899000,724,3587
F1589,oppo,oppo a3s,3.0,32,black,new,unknown,1859.0,PM,kota administrasi jakarta selatan,jakarta,False,1696000,9,26
F159,xiaomi,xiaomi black shark 2 pro,8.0,128,black,new,unknown,388.0,RM,kota batam,kepulauan riau,False,7050000,110,92
F1590,oppo,oppo a3s,3.0,32,black,new,unknown,2560.0,PM,kota administrasi jakarta selatan,jakarta,False,1697000,44,38
F1591,oppo,oppo a3s,3.0,32,unknown,new,unknown,2212.0,PM,kota administrasi jakarta barat,jakarta,False,1700000,88,47
F1592,oppo,oppo a3s,3.0,32,black,new,unknown,2568.0,PM,kota administrasi jakarta selatan,jakarta,False,1698000,14,16
F1593,oppo,oppo a3s,2.0,16,unknown,new,unknown,2570.0,PM,kota administrasi jakarta utara,jakarta,False,1900000,1,28
F1595,realme,realme x,8.0,128,white,new,unknown,976.0,PM,kota administrasi jakarta pusat,jakarta,False,3757000,45,211
F1596,realme,realme c2,2.0,32,blue,new,yes,1185.0,PM,kab. purwakarta,jawa tengah,False,1487000,10,498
F1597,realme,realme 5,4.0,128,unknown,new,unknown,1840.0,PM,kota surabaya,jawa timur,False,2585000,4,24
F1598,realme,realme 5,4.0,64,green,new,yes,1056.0,PM,kota administrasi jakarta pusat,jakarta,False,2110000,9,50
F1599,realme,realme x,8.0,128,blue,new,yes,1230.0,PM,kota medan,sumatera utara,False,3888000,17,151
F16,realme,realme 5,4.0,64,blue,new,yes,43.0,RM,kota administrasi jakarta utara,jakarta,False,2050000,10,100
F160,xiaomi,xiaomi mi a2 lite (redmi 6 pro),4.0,64,gold,new,yes,31.0,RM,kota administrasi jakarta pusat,jakarta,False,1900000,3,44
F1600,realme,realme 5,4.0,64,green,new,yes,2588.0,PM,kota bandung,jawa barat,False,2075000,64,664
F1601,realme,realme 6,3.0,64,unknown,new,unknown,2589.0,PM,kota medan,sumatera utara,False,2500000,3,30
F1602,realme,realme x,8.0,128,white,new,yes,13.0,PM,kota administrasi jakarta barat,jakarta,False,3569900,33,131
F1603,realme,realme 5,4.0,64,blue,new,yes,385.0,PM,kota bandung,jawa barat,False,2010000,271,420
F1605,realme,realme 5,4.0,64,blue,new,yes,1140.0,PM,kota administrasi jakarta timur,jakarta,False,2079000,3,129
F1606,realme,realme 5,8.0,128,unknown,new,yes,2298.0,PM,kota administrasi jakarta barat,jakarta,False,4000000,4,215
F1607,realme,realme 5,4.0,64,green,new,yes,1096.0,PM,kota tangerang,jakarta,False,2057000,7,288
F1609,realme,realme 5,4.0,128,unknown,new,unknown,2599.0,PM,kota cirebon,jawa barat,False,2500000,7,58
F161,oppo,oppo a9,8.0,128,white,new,yes,800.0,OS,kota administrasi jakarta barat,jakarta,False,3665000,170,157
F1610,realme,realme 5,4.0,64,unknown,new,yes,1172.0,PM,kota semarang,jawa tengah,False,2030000,80,388
F1611,realme,realme x,8.0,128,blue,new,unknown,903.0,PM,kota administrasi jakarta pusat,jakarta,False,4049000,32,338
F1612,realme,realme x,12.0,128,blue,new,unknown,1087.0,PM,kota administrasi jakarta barat,jakarta,False,7799000,471,78
F1613,realme,realme 5,4.0,64,green,new,yes,1040.0,PM,kota administrasi jakarta pusat,jakarta,False,2050000,19,459
F1614,realme,realme 5,4.0,64,green,new,yes,927.0,PM,kab. tangerang,banten,False,2065000,17,573
